Period,Trade Flow,Reporter,Partner,2nd Partner,Customs Desc,Transport Mode,Commodity Code,Trade Value (US$),Net Weight(kg),Gross Weight,Qty Unit,Qty,Alternate Quantity unit,Alternate Quantity
2019,X,Kyrgyzstan,World,World,TOTAL CPC,TOTAL MOT,854150,"$1,338",9,,u,100,u,100
2019,X,Lebanon,World,World,TOTAL CPC,TOTAL MOT,854150,$150,1,,N/A,,kg,1
2019,X,Latvia,World,World,TOTAL CPC,TOTAL MOT,854150,"$3,233",106,,N/A,,N/A,
2019,X,Lithuania,World,World,TOTAL CPC,TOTAL MOT,854150,"$69,941",567,,N/A,,kg,567
2019,X,Luxembourg,World,World,TOTAL CPC,TOTAL MOT,854150,$78,0,,N/A,,kg,0
2019,X,Madagascar,World,World,TOTAL CPC,TOTAL MOT,854150,"$1,637",6,,u,7,u,7
2019,X,Malaysia,World,World,TOTAL CPC,TOTAL MOT,854150,"$319,317,477",,,u,1795659285,u,1795659285
2019,X,Malta,World,World,TOTAL CPC,TOTAL MOT,854150,"$806,894",7734,,N/A,,N/A,
2019,X,Mexico,World,World,TOTAL CPC,TOTAL MOT,854150,"$9,279,341",,,N/A,,N/A,
2019,X,"Other Asia, nes",World,World,TOTAL CPC,TOTAL MOT,854110,"$939,357,247",4541950,,u,61911860537,u,61911860537
2019,X,Mongolia,World,World,TOTAL CPC,TOTAL MOT,854110,$383,0,,u,3,u,3
2019,X,Rep. of Moldova,World,World,TOTAL CPC,TOTAL MOT,854110,"$62,529",,,u,1821485,u,1821485
2019,X,Morocco,World,World,TOTAL CPC,TOTAL MOT,854110,"$687,548",2993,,N/A,,kg,2993
2019,X,Mozambique,World,World,TOTAL CPC,TOTAL MOT,854110,"$2,170",20,,N/A,,kg,20
2019,X,Oman,World,World,TOTAL CPC,TOTAL MOT,854110,"$143,485",31555,,N/A,,kg,31555
2019,X,Namibia,World,World,TOTAL CPC,TOTAL MOT,854110,"$3,681",,,N/A,,N/A,
2019,X,Netherlands,World,World,TOTAL CPC,TOTAL MOT,854110,"$397,133,289",1513905,,N/A,,kg,1513905
2019,X,New Zealand,World,World,TOTAL CPC,TOTAL MOT,854110,"$118,984",,,u,286595,N/A,
2019,X,Nicaragua,World,World,TOTAL CPC,TOTAL MOT,854110,$25,0,,N/A,,kg,0
2019,X,Norway,World,World,TOTAL CPC,TOTAL MOT,854110,"$589,612",1391,,N/A,,u,694509
2019,X,Pakistan,World,World,TOTAL CPC,TOTAL MOT,854110,"$17,044",,,u,1,u,1
2019,X,Panama,World,World,TOTAL CPC,TOTAL MOT,854110,"$16,509",,867,N/A,,N/A,
2019,X,Paraguay,World,World,TOTAL CPC,TOTAL MOT,854110,$402,7,,N/A,,kg,7
2019,X,Peru,World,World,TOTAL CPC,TOTAL MOT,854110,"$8,559",149,,u,2143,u,1256
2019,X,Philippines,World,World,TOTAL CPC,TOTAL MOT,854110,"$105,164,473",,1554477,N/A,,GT,1554
2019,X,Poland,World,World,TOTAL CPC,TOTAL MOT,854110,"$13,226,389",317069,,u,207914985,N/A,
2019,X,Portugal,World,World,TOTAL CPC,TOTAL MOT,854110,"$11,837,323",92308,,N/A,,N/A,
2019,X,Romania,World,World,TOTAL CPC,TOTAL MOT,854110,"$2,537,591",26266,,N/A,,kg,26223
2019,X,Russian Federation,World,World,TOTAL CPC,TOTAL MOT,854110,"$7,853,446",88254,,u,123453897,N/A,
2019,X,Rwanda,World,World,TOTAL CPC,TOTAL MOT,854110,"$5,133",6383,,N/A,,kg,7620
2019,X,Saudi Arabia,World,World,TOTAL CPC,TOTAL MOT,854110,"$15,400",15430,,N/A,,kg,15430
2019,X,Senegal,World,World,TOTAL CPC,TOTAL MOT,854110,$25,1,,N/A,,kg,1
2019,X,"Other Asia, nes",World,World,TOTAL CPC,TOTAL MOT,854130,"$23,902,366",121106,,u,742108615,u,742108615
2019,X,Montenegro,World,World,TOTAL CPC,TOTAL MOT,854130,$223,0,,N/A,,kg,0
2019,X,Morocco,World,World,TOTAL CPC,TOTAL MOT,854130,"$2,228",5,,N/A,,kg,5
2019,X,Mozambique,World,World,TOTAL CPC,TOTAL MOT,854130,"$5,833",1,,N/A,,kg,1
2019,X,Oman,World,World,TOTAL CPC,TOTAL MOT,854130,"$1,896",212,,N/A,,kg,212
2019,X,Netherlands,World,World,TOTAL CPC,TOTAL MOT,854130,"$16,697,724",118258,,N/A,,kg,118258
2019,X,New Zealand,World,World,TOTAL CPC,TOTAL MOT,854130,"$133,332",599,2885,u,165,N/A,
2019,X,Norway,World,World,TOTAL CPC,TOTAL MOT,854130,"$735,365",1686,,N/A,,u,609
2019,X,Pakistan,World,World,TOTAL CPC,TOTAL MOT,854130,"$1,616",7,,u,6,u,6
2019,X,Peru,World,World,TOTAL CPC,TOTAL MOT,854130,$199,8,,u,181,u,181
2019,X,Philippines,World,World,TOTAL CPC,TOTAL MOT,854130,"$21,567,155",96967,352949,N/A,,GT,352
2019,X,Poland,World,World,TOTAL CPC,TOTAL MOT,854130,"$1,779,470",16910,,u,7056175,N/A,
2019,X,Portugal,World,World,TOTAL CPC,TOTAL MOT,854130,"$1,309,884",6329,,N/A,,N/A,
2019,X,Romania,World,World,TOTAL CPC,TOTAL MOT,854130,"$106,265",487,,N/A,,kg,484
2019,X,Russian Federation,World,World,TOTAL CPC,TOTAL MOT,854130,"$10,456,238",141875,,u,41462373,N/A,
2019,X,Rwanda,World,World,TOTAL CPC,TOTAL MOT,854130,"$5,623",1050,,N/A,,kg,1050
2019,X,Saint Lucia,World,World,TOTAL CPC,TOTAL MOT,854130,$81,10,,N/A,,kg,10
2019,X,Senegal,World,World,TOTAL CPC,TOTAL MOT,854130,"$2,240",284,,N/A,,kg,284
2019,X,"Other Asia, nes",World,World,TOTAL CPC,TOTAL MOT,854140,"$2,058,364,419",20903667,,u,150417057785,u,150417057785
2019,X,Mongolia,World,World,TOTAL CPC,TOTAL MOT,854140,$493,604,,u,199,u,199
2019,X,Rep. of Moldova,World,World,TOTAL CPC,TOTAL MOT,854140,"$59,390",,,u,130970,u,130970
2019,X,Montenegro,World,World,TOTAL CPC,TOTAL MOT,854140,"$32,512",3960,,N/A,,kg,3960
2019,X,Morocco,World,World,TOTAL CPC,TOTAL MOT,854140,"$8,194,062",1366061,,N/A,,kg,1366061
2019,X,Mozambique,World,World,TOTAL CPC,TOTAL MOT,854140,"$18,069",950,,N/A,,kg,950
2019,X,Oman,World,World,TOTAL CPC,TOTAL MOT,854140,"$3,361,315",2138494,,N/A,,kg,2138494
2019,X,Namibia,World,World,TOTAL CPC,TOTAL MOT,854140,"$2,037,469",,,N/A,,N/A,
2019,X,Netherlands,World,World,TOTAL CPC,TOTAL MOT,854140,"$1,163,271,230",157031788,,N/A,,kg,157031788
2019,X,Aruba,World,World,TOTAL CPC,TOTAL MOT,854140,$490,1,,N/A,,kg,1
2019,X,New Zealand,World,World,TOTAL CPC,TOTAL MOT,854140,"$1,629,858",,,u,175992,N/A,
2019,X,Nicaragua,World,World,TOTAL CPC,TOTAL MOT,854140,"$24,539",4793,,N/A,,kg,4793
2019,X,Niger,World,World,TOTAL CPC,TOTAL MOT,854140,"$1,025",,,N/A,,N/A,
2019,X,Norway,World,World,TOTAL CPC,TOTAL MOT,854140,"$1,742,032",33449,,u,215133,u,215133
2019,X,Pakistan,World,World,TOTAL CPC,TOTAL MOT,854140,"$14,576",,,u,1380,u,1380
2019,X,Panama,World,World,TOTAL CPC,TOTAL MOT,854140,"$12,117,192",,2897200,N/A,,N/A,
2019,X,Paraguay,World,World,TOTAL CPC,TOTAL MOT,854140,"$101,400",16848,,N/A,,kg,16848
2019,X,Peru,World,World,TOTAL CPC,TOTAL MOT,854140,"$29,241",3765,,u,379,u,379
2019,X,Philippines,World,World,TOTAL CPC,TOTAL MOT,854140,"$378,476,611",,17033114,N/A,,GT,17033
2019,X,Poland,World,World,TOTAL CPC,TOTAL MOT,854140,"$28,646,651",1603368,,N/A,,N/A,
2019,X,Portugal,World,World,TOTAL CPC,TOTAL MOT,854140,"$265,710,539",59263856,,N/A,,N/A,
2019,X,Romania,World,World,TOTAL CPC,TOTAL MOT,854140,"$4,991,673",104343,,N/A,,kg,104257
2019,X,Russian Federation,World,World,TOTAL CPC,TOTAL MOT,854140,"$18,777,132",144802,,N/A,,N/A,
2019,X,Rwanda,World,World,TOTAL CPC,TOTAL MOT,854140,"$721,512",418267,,N/A,,kg,418267
2019,X,Saint Lucia,World,World,TOTAL CPC,TOTAL MOT,854140,"$38,196",6202,,u,30,N/A,
2019,X,Saudi Arabia,World,World,TOTAL CPC,TOTAL MOT,854140,"$74,591",29096,,N/A,,kg,29096
2019,X,Senegal,World,World,TOTAL CPC,TOTAL MOT,854140,"$315,662",40289,,N/A,,kg,40289
2019,X,"Other Asia, nes",World,World,TOTAL CPC,TOTAL MOT,854150,"$18,706,822",36731,,u,206143240,u,206143240
2019,X,Montserrat,World,World,TOTAL CPC,TOTAL MOT,854150,"$2,716",1050,,N/A,,kg,1050
2019,X,Morocco,World,World,TOTAL CPC,TOTAL MOT,854150,"$1,043,772",3920,,N/A,,kg,3920
2019,X,Namibia,World,World,TOTAL CPC,TOTAL MOT,854150,"$3,908",,,N/A,,N/A,
2019,X,Netherlands,World,World,TOTAL CPC,TOTAL MOT,854150,"$57,294,167",87861,,N/A,,kg,87861
2019,X,New Zealand,World,World,TOTAL CPC,TOTAL MOT,854150,"$149,143",,,u,150656,N/A,
2019,X,Nicaragua,World,World,TOTAL CPC,TOTAL MOT,854150,$331,55,,N/A,,kg,55
2019,X,Norway,World,World,TOTAL CPC,TOTAL MOT,854150,"$80,173",454,,u,26287,u,26287
2019,X,Panama,World,World,TOTAL CPC,TOTAL MOT,854150,"$11,652",,3558,N/A,,N/A,
2019,X,Philippines,World,World,TOTAL CPC,TOTAL MOT,854150,"$513,403,917",,2078651,N/A,,GT,2078
2019,X,Poland,World,World,TOTAL CPC,TOTAL MOT,854150,"$11,741,661",26622,,N/A,,N/A,
2019,X,Portugal,World,World,TOTAL CPC,TOTAL MOT,854150,"$247,787",7182,,N/A,,N/A,
2019,X,Romania,World,World,TOTAL CPC,TOTAL MOT,854150,"$1,050,106",21814,,N/A,,kg,21768
2019,X,Russian Federation,World,World,TOTAL CPC,TOTAL MOT,854150,"$22,353,106",19323,,N/A,,N/A,
2019,X,Serbia,World,World,TOTAL CPC,TOTAL MOT,854110,"$149,094",1280,,u,2343714,N/A,
2019,X,India,World,World,TOTAL CPC,TOTAL MOT,854110,"$4,514,373",,,u,76781529,N/A,
2019,X,Singapore,World,World,TOTAL CPC,TOTAL MOT,854110,"$652,926,103",,,N/A,,u,26886347466
2019,X,Slovakia,World,World,TOTAL CPC,TOTAL MOT,854110,"$8,466,325",141261,,N/A,,N/A,
2019,X,Viet Nam,World,World,TOTAL CPC,TOTAL MOT,854110,"$2,192,327",,,u,34462751,N/A,
2019,X,Slovenia,World,World,TOTAL CPC,TOTAL MOT,854110,"$4,321,704",41085,,N/A,,kg,41085
2019,X,South Africa,World,World,TOTAL CPC,TOTAL MOT,854110,"$853,722",,,N/A,,N/A,
2019,X,Serbia,World,World,TOTAL CPC,TOTAL MOT,854130,"$13,731",69,,u,54447,N/A,
2019,X,India,World,World,TOTAL CPC,TOTAL MOT,854130,"$1,324,116",5953,,u,1888888,N/A,
2019,X,Singapore,World,World,TOTAL CPC,TOTAL MOT,854130,"$49,725,495",,,N/A,,u,190555530
2019,X,Slovakia,World,World,TOTAL CPC,TOTAL MOT,854130,"$34,108,116",535625,,N/A,,N/A,
2019,X,Viet Nam,World,World,TOTAL CPC,TOTAL MOT,854130,"$20,816",,,u,82545,N/A,
2019,X,Slovenia,World,World,TOTAL CPC,TOTAL MOT,854130,"$1,156,629",8550,,N/A,,kg,8550
2019,X,South Africa,World,World,TOTAL CPC,TOTAL MOT,854130,"$328,205",1475,,N/A,,N/A,
2019,X,Serbia,World,World,TOTAL CPC,TOTAL MOT,854140,"$19,973,445",330215,,N/A,,N/A,
2019,X,Seychelles,World,World,TOTAL CPC,TOTAL MOT,854140,$561,9,,N/A,,kg,9
2019,X,India,World,World,TOTAL CPC,TOTAL MOT,854140,"$277,199,756",,,u,25080417,N/A,
2019,X,Singapore,World,World,TOTAL CPC,TOTAL MOT,854140,"$1,542,785,265",,,u,5550261088,u,5550261088
2019,X,Slovakia,World,World,TOTAL CPC,TOTAL MOT,854140,"$30,121,141",1791998,,N/A,,N/A,
2019,X,Viet Nam,World,World,TOTAL CPC,TOTAL MOT,854140,"$3,507,961,661",,,N/A,,N/A,
2019,X,Slovenia,World,World,TOTAL CPC,TOTAL MOT,854140,"$57,654,068",9724371,,N/A,,kg,9724371
2019,X,South Africa,World,World,TOTAL CPC,TOTAL MOT,854140,"$27,108,227",,,N/A,,N/A,
2019,X,Zimbabwe,World,World,TOTAL CPC,TOTAL MOT,854140,"$30,591",5739,,u,424,u,424
2019,X,Serbia,World,World,TOTAL CPC,TOTAL MOT,854150,"$355,300",127,,N/A,,N/A,
2019,X,India,World,World,TOTAL CPC,TOTAL MOT,854150,"$43,214,646",,,u,22970372,N/A,
2019,X,Singapore,World,World,TOTAL CPC,TOTAL MOT,854150,"$160,036,100",,,u,695037044,u,695037044
2019,X,Slovakia,World,World,TOTAL CPC,TOTAL MOT,854150,"$1,766,040",15201,,N/A,,kg,15201
2019,X,Viet Nam,World,World,TOTAL CPC,TOTAL MOT,854150,"$22,769,354",,,N/A,,N/A,
2019,X,Slovenia,World,World,TOTAL CPC,TOTAL MOT,854150,"$1,631,729",2309,,N/A,,kg,2309
2019,X,South Africa,World,World,TOTAL CPC,TOTAL MOT,854150,"$460,563",,,N/A,,N/A,
2019,X,Spain,World,World,TOTAL CPC,TOTAL MOT,854110,"$21,623,985",392198,,N/A,,N/A,
2019,X,Spain,World,World,TOTAL CPC,TOTAL MOT,854130,"$344,215",3407,,N/A,,N/A,
2019,X,Spain,World,World,TOTAL CPC,TOTAL MOT,854140,"$61,895,334",9499932,,N/A,,N/A,
2019,X,Spain,World,World,TOTAL CPC,TOTAL MOT,854150,"$5,522,861",151178,,N/A,,N/A,
2019,X,Eswatini,World,World,TOTAL CPC,TOTAL MOT,854110,$1,1,,u,21,N/A,
2019,X,Sweden,World,World,TOTAL CPC,TOTAL MOT,854110,"$2,012,163",,,N/A,,N/A,
2019,X,Switzerland,World,World,TOTAL CPC,TOTAL MOT,854110,"$52,443,993",43008,,N/A,,N/A,
2019,X,Thailand,World,World,TOTAL CPC,TOTAL MOT,854110,"$124,209,794",,,u,4050521690,N/A,
2019,X,Trinidad and Tobago,World,World,TOTAL CPC,TOTAL MOT,854110,$307,10,,u,1,u,1
2019,X,United Arab Emirates,World,World,TOTAL CPC,TOTAL MOT,854110,"$1,332,941",68970,,N/A,,N/A,
2019,X,Tunisia,World,World,TOTAL CPC,TOTAL MOT,854110,"$3,255",82,,u,51166,kg,82
2019,X,Sweden,World,World,TOTAL CPC,TOTAL MOT,854130,"$15,262,776",71679,,N/A,,N/A,
2019,X,Switzerland,World,World,TOTAL CPC,TOTAL MOT,854130,"$38,775,562",21600,,N/A,,N/A,
2019,X,Thailand,World,World,TOTAL CPC,TOTAL MOT,854130,"$1,099,248",,,N/A,,N/A,
2019,X,United Arab Emirates,World,World,TOTAL CPC,TOTAL MOT,854130,"$62,612",1027,,N/A,,kg,1027
2019,X,Eswatini,World,World,TOTAL CPC,TOTAL MOT,854140,"$2,056",460,,N/A,,N/A,
2019,X,Sweden,World,World,TOTAL CPC,TOTAL MOT,854140,"$52,964,787",,,N/A,,N/A,
2019,X,Switzerland,World,World,TOTAL CPC,TOTAL MOT,854140,"$125,520,900",476293,,N/A,,N/A,
2019,X,Thailand,World,World,TOTAL CPC,TOTAL MOT,854140,"$1,251,866,703",,,N/A,,N/A,
2019,X,Togo,World,World,TOTAL CPC,TOTAL MOT,854140,"$32,573",37619,,N/A,,kg,37619
2019,X,Trinidad and Tobago,World,World,TOTAL CPC,TOTAL MOT,854140,"$11,824",664,,u,1604,u,1604
2019,X,United Arab Emirates,World,World,TOTAL CPC,TOTAL MOT,854140,"$42,126,493",12448995,,N/A,,kg,12448995
2019,X,Tunisia,World,World,TOTAL CPC,TOTAL MOT,854140,"$3,674,834",789245,,N/A,,kg,789245
2019,X,Eswatini,World,World,TOTAL CPC,TOTAL MOT,854150,$569,500,,N/A,,N/A,
2019,X,Sweden,World,World,TOTAL CPC,TOTAL MOT,854150,"$67,465,186",,,N/A,,N/A,
2019,X,Switzerland,World,World,TOTAL CPC,TOTAL MOT,854150,"$12,556,536",7716,,N/A,,N/A,
2019,X,Thailand,World,World,TOTAL CPC,TOTAL MOT,854150,"$3,938,670",,,N/A,,N/A,
2019,X,United Arab Emirates,World,World,TOTAL CPC,TOTAL MOT,854150,"$29,993,222",54657,,N/A,,kg,54657
2019,X,Tunisia,World,World,TOTAL CPC,TOTAL MOT,854150,"$31,267",363,,N/A,,kg,363
2019,X,T?rkiye,World,World,TOTAL CPC,TOTAL MOT,854110,"$850,417",21088,,N/A,,kg,21088
2019,X,Uganda,World,World,TOTAL CPC,TOTAL MOT,854110,"$1,762",325,,u,105,u,105
2019,X,Ukraine,World,World,TOTAL CPC,TOTAL MOT,854110,"$687,427",5461,,N/A,,kg,5459
2019,X,North Macedonia,World,World,TOTAL CPC,TOTAL MOT,854110,"$27,287",219,,N/A,,kg,186
2019,X,Egypt,World,World,TOTAL CPC,TOTAL MOT,854110,"$1,544",,,N/A,,N/A,
2019,X,United Kingdom,World,World,TOTAL CPC,TOTAL MOT,854110,"$65,480,711",2201908,,N/A,,N/A,
2019,X,United Rep. of Tanzania,World,World,TOTAL CPC,TOTAL MOT,854110,$221,,,u,21,u,21
2019,X,USA,World,World,TOTAL CPC,TOTAL MOT,854110,"$921,253,454",,,u,4339497895,N/A,
2019,X,Burkina Faso,World,World,TOTAL CPC,TOTAL MOT,854110,"$108,895",9765,,N/A,,kg,9765
2019,X,Uruguay,World,World,TOTAL CPC,TOTAL MOT,854110,$237,6,,u,19,u,19
2019,X,Uzbekistan,World,World,TOTAL CPC,TOTAL MOT,854110,"$850,649",,,u,370860,u,370860
2019,X,Zambia,World,World,TOTAL CPC,TOTAL MOT,854110,"$25,974",5968,,N/A,,kg,5968
2019,X,T?rkiye,World,World,TOTAL CPC,TOTAL MOT,854130,"$465,129",9052,,N/A,,kg,9052
2019,X,Ukraine,World,World,TOTAL CPC,TOTAL MOT,854130,"$101,698",684,,N/A,,kg,684
2019,X,North Macedonia,World,World,TOTAL CPC,TOTAL MOT,854130,$213,0,,N/A,,kg,
2019,X,United Kingdom,World,World,TOTAL CPC,TOTAL MOT,854130,"$42,010,720",1683377,,u,166586120,N/A,
2019,X,USA,World,World,TOTAL CPC,TOTAL MOT,854130,"$259,912,101",1168580,,u,248313579,N/A,
2019,X,T?rkiye,World,World,TOTAL CPC,TOTAL MOT,854140,"$172,549,005",30936993,,N/A,,kg,30936993
2019,X,Uganda,World,World,TOTAL CPC,TOTAL MOT,854140,"$212,300",42313,,u,14620,u,14620
2019,X,Ukraine,World,World,TOTAL CPC,TOTAL MOT,854140,"$2,532,679",159584,,N/A,,kg,159584
2019,X,North Macedonia,World,World,TOTAL CPC,TOTAL MOT,854140,"$48,830",8237,,N/A,,kg,7218
2019,X,Egypt,World,World,TOTAL CPC,TOTAL MOT,854140,"$103,317",,,N/A,,N/A,
2019,X,United Kingdom,World,World,TOTAL CPC,TOTAL MOT,854140,"$172,725,141",,,N/A,,N/A,
2019,X,United Rep. of Tanzania,World,World,TOTAL CPC,TOTAL MOT,854140,"$1,030,589",36542,,u,29072,u,29072
2019,X,USA,World,World,TOTAL CPC,TOTAL MOT,854140,"$2,175,353,488",,,u,8745495895,N/A,
2019,X,Burkina Faso,World,World,TOTAL CPC,TOTAL MOT,854140,"$115,584",18622,,N/A,,kg,18622
2019,X,Uruguay,World,World,TOTAL CPC,TOTAL MOT,854140,"$2,041",1,,u,3016,u,3016
2019,X,Uzbekistan,World,World,TOTAL CPC,TOTAL MOT,854140,$12,,,u,10,u,10
2019,X,Zambia,World,World,TOTAL CPC,TOTAL MOT,854140,"$138,344",54879,,N/A,,kg,54879
2019,X,T?rkiye,World,World,TOTAL CPC,TOTAL MOT,854150,"$909,043",8773,,N/A,,kg,8773
2019,X,Ukraine,World,World,TOTAL CPC,TOTAL MOT,854150,"$4,193,355",11490,,N/A,,kg,11490
2019,X,North Macedonia,World,World,TOTAL CPC,TOTAL MOT,854150,"$8,115",639,,N/A,,kg,594
2019,X,United Kingdom,World,World,TOTAL CPC,TOTAL MOT,854150,"$38,974,999",,,N/A,,N/A,
2019,X,United Rep. of Tanzania,World,World,TOTAL CPC,TOTAL MOT,854150,$23,,,u,5,u,5
2019,X,USA,World,World,TOTAL CPC,TOTAL MOT,854150,"$1,138,291,243",,,u,115579472,N/A,
2019,X,Burkina Faso,World,World,TOTAL CPC,TOTAL MOT,854150,"$64,370",2000,,N/A,,kg,2000
2019,X,Uruguay,World,World,TOTAL CPC,TOTAL MOT,854150,"$2,786",1,,u,1,u,1
2018,X,Angola,World,World,TOTAL CPC,TOTAL MOT,854110,"$1,505",129,,N/A,,kg,129
2018,X,Azerbaijan,World,World,TOTAL CPC,TOTAL MOT,854110,$15,1,,u,7,u,7
2018,X,Argentina,World,World,TOTAL CPC,TOTAL MOT,854110,"$1,464",78,,u,153,u,153
2018,X,Australia,World,World,TOTAL CPC,TOTAL MOT,854110,"$38,294,933",,743684,u,88959276,u,88959276
2018,X,Austria,World,World,TOTAL CPC,TOTAL MOT,854110,"$142,007,778",85928,,N/A,,N/A,
2018,X,Bahrain,World,World,TOTAL CPC,TOTAL MOT,854110,"$5,377",261,,u,525,u,525
2018,X,Armenia,World,World,TOTAL CPC,TOTAL MOT,854110,$127,40,,u,1843,u,1843
2018,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,854110,"$2,754,049",18708,,N/A,,N/A,
2018,X,Bolivia (Plurinational State of),World,World,TOTAL CPC,TOTAL MOT,854110,$496,3,,kg,3,kg,3
2018,X,Bosnia Herzegovina,World,World,TOTAL CPC,TOTAL MOT,854110,"$1,216",19,,N/A,,N/A,
2018,X,Botswana,World,World,TOTAL CPC,TOTAL MOT,854110,$30,19,,u,60,u,60
2018,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,854110,"$8,931,507",53231,,u,23934279,N/A,
2018,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,854110,"$1,094,507",25680,,N/A,,N/A,
2018,X,Myanmar,World,World,TOTAL CPC,TOTAL MOT,854110,"$45,419",,,u,75511,u,75511
2018,X,Burundi,World,World,TOTAL CPC,TOTAL MOT,854110,$425,3214,,u,70,u,70
2018,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,854110,"$3,642,900",18769,,u,60523408,u,60523408
2018,X,Cambodia,World,World,TOTAL CPC,TOTAL MOT,854110,$335,,,N/A,,N/A,
2018,X,Australia,World,World,TOTAL CPC,TOTAL MOT,854130,"$240,431",,1646,N/A,,N/A,
2018,X,Austria,World,World,TOTAL CPC,TOTAL MOT,854130,"$4,571,023",10534,,N/A,,N/A,
2018,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,854130,"$213,078",1165,,N/A,,N/A,
2018,X,Bosnia Herzegovina,World,World,TOTAL CPC,TOTAL MOT,854130,"$1,352",23,,N/A,,N/A,
2018,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,854130,"$10,490,330",5240,,u,1133170,u,1133170
2018,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,854130,"$593,762",3676,,N/A,,kg,3676
2018,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,854130,"$86,700",763,,u,175047,u,175047
2018,X,Andorra,World,World,TOTAL CPC,TOTAL MOT,854140,"$2,522",11,,N/A,,kg,11
2018,X,Angola,World,World,TOTAL CPC,TOTAL MOT,854140,$660,18,,N/A,,kg,18
2018,X,Antigua and Barbuda,World,World,TOTAL CPC,TOTAL MOT,854140,"$21,683",3699,,kg,3699,kg,3699
2018,X,Azerbaijan,World,World,TOTAL CPC,TOTAL MOT,854140,$218,0,,u,11,u,11
2018,X,Argentina,World,World,TOTAL CPC,TOTAL MOT,854140,"$56,757",628,,u,2842,u,2842
2018,X,Australia,World,World,TOTAL CPC,TOTAL MOT,854140,"$17,801,349",,1161763,N/A,,N/A,
2018,X,Austria,World,World,TOTAL CPC,TOTAL MOT,854140,"$135,114,971",6396504,,N/A,,N/A,
2018,X,Bahamas,World,World,TOTAL CPC,TOTAL MOT,854140,"$138,324",,,u,115,u,115
2018,X,Bahrain,World,World,TOTAL CPC,TOTAL MOT,854140,"$9,246",1181,,u,73,u,73
2018,X,Armenia,World,World,TOTAL CPC,TOTAL MOT,854140,"$101,276",18976,,u,3919,u,3919
2018,X,Barbados,World,World,TOTAL CPC,TOTAL MOT,854140,"$122,693",9617,,N/A,,N/A,
2018,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,854140,"$57,278,408",3247800,,N/A,,N/A,
2018,X,Bolivia (Plurinational State of),World,World,TOTAL CPC,TOTAL MOT,854140,$660,44,,kg,44,kg,44
2018,X,Bosnia Herzegovina,World,World,TOTAL CPC,TOTAL MOT,854140,"$118,371",15632,,N/A,,N/A,
2018,X,Botswana,World,World,TOTAL CPC,TOTAL MOT,854140,"$12,745",1866,,u,858,u,858
2018,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,854140,"$1,598,916",163146,,u,3270741,N/A,
2018,X,Brunei Darussalam,World,World,TOTAL CPC,TOTAL MOT,854140,$273,,,u,2,u,2
2018,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,854140,"$1,255,053",127248,,N/A,,N/A,
2018,X,Myanmar,World,World,TOTAL CPC,TOTAL MOT,854140,$180,1,,u,10,N/A,
2018,X,Burundi,World,World,TOTAL CPC,TOTAL MOT,854140,"$2,026",6191,,u,183,u,183
2018,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,854140,"$1,974,100",172932,,u,20716910,u,20716910
2018,X,Cambodia,World,World,TOTAL CPC,TOTAL MOT,854140,"$240,455",,,N/A,,N/A,
2018,X,Cameroon,World,World,TOTAL CPC,TOTAL MOT,854140,$491,1285,,N/A,,kg,1285
2018,X,Angola,World,World,TOTAL CPC,TOTAL MOT,854150,$200,5,,N/A,,kg,5
2018,X,Azerbaijan,World,World,TOTAL CPC,TOTAL MOT,854150,"$6,680",342,,u,70,u,70
2018,X,Australia,World,World,TOTAL CPC,TOTAL MOT,854150,"$951,200",,29740,N/A,,N/A,
2018,X,Austria,World,World,TOTAL CPC,TOTAL MOT,854150,"$5,556,841",8373,,N/A,,N/A,
2018,X,Armenia,World,World,TOTAL CPC,TOTAL MOT,854150,$24,11,,u,3,u,3
2018,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,854150,"$721,660",1512,,N/A,,N/A,
2018,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,854150,"$38,730",651,,u,13856,u,13856
2018,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,854150,"$14,160",1467,,N/A,,N/A,
2018,X,Burundi,World,World,TOTAL CPC,TOTAL MOT,854150,$309,1195,,u,5,u,5
2018,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,854150,"$155,700",227,,u,140197,u,140197
2018,X,Canada,World,World,TOTAL CPC,TOTAL MOT,854110,"$7,263,250",,,u,14125011,u,14125011
2018,X,Chile,World,World,TOTAL CPC,TOTAL MOT,854110,"$239,484",,,u,1150,u,1150
2018,X,China,World,World,TOTAL CPC,TOTAL MOT,854110,"$2,329,315,422",18273111,,u,179330772783,u,179330772783
2018,X,Colombia,World,World,TOTAL CPC,TOTAL MOT,854110,"$2,515",881,,u,4154,u,4154
